order_id,order_date,customer_id,customer_name,product,category,region,quantity,unit_price,revenue,discount,profit
2146,2025-06-27,CUST0245,Customer 0245,Oil,Grocery,East,2,1500,2970.0,0.01,469.17
2147,2025-10-19,CUST0130,Customer 0130,Oil,Grocery,South,1,1500,1290.0,0.14,242.49
2148,2025-07-22,CUST0111,Customer 0111,Rice,Grocery,East,4,1000,3760.0,0.06,877.53
2149,2025-06-19,CUST0120,Customer 0120,Coffee,Grocery,East,5,500,2025.0,0.19,226.26
2150,2025-01-04,CUST0498,Customer 0498,Coffee,Grocery,North,1,500,430.0,0.14,68.3
2151,2025-02-06,CUST0315,Customer 0315,Phone,Electronics,South,5,30000,138000.0,0.08,15934.25
2152,2025-05-08,CUST0308,Customer 0308,Headphones,Electronics,North,2,3000,5940.0,0.01,1688.99
2153,2025-06-19,CUST0046,Customer 0046,Phone,Electronics,West,4,30000,106800.0,0.11,30842.41
2154,2025-07-28,CUST0196,Customer 0196,Oil,Grocery,North,4,1500,5820.0,0.03,905.16
2155,2025-06-09,CUST0182,Customer 0182,Headphones,Electronics,South,4,3000,9840.0,0.18,1868.91
2156,2025-05-14,CUST0206,Customer 0206,Keyboard,Electronics,North,2,2500,4650.0,0.07,1034.11
2157,2025-06-23,CUST0232,Customer 0232,Phone,Electronics,North,5,30000,142500.0,0.05,38966.09
2158,2025-10-13,CUST0031,Customer 0031,Rice,Grocery,North,3,1000,2940.0,0.02,236.32
2159,2025-01-03,CUST0168,Customer 0168,Shoes,Fashion,East,3,4000,11880.0,0.01,3316.09
2160,2025-02-05,CUST0490,Customer 0490,Headphones,Electronics,South,2,3000,5220.0,0.13,989.73
2161,2025-06-26,CUST0050,Customer 0050,Rice,Grocery,West,2,1000,1760.0,0.12,363.05
2162,2025-12-28,CUST0434,Customer 0434,Headphones,Electronics,North,5,3000,14550.0,0.03,3785.6
2163,2025-11-15,CUST0020,Customer 0020,Jeans,Fashion,East,1,2500,2100.0,0.16,311.99
2164,2025-02-25,CUST0179,Customer 0179,Rice,Grocery,North,2,1000,1760.0,0.12,205.61
2165,2025-09-12,CUST0099,Customer 0099,Coffee,Grocery,West,2,500,800.0,0.2,225.92
2166,2025-12-04,CUST0281,Customer 0281,Shoes,Fashion,North,4,4000,12960.0,0.19,2943.41
2167,2025-06-23,CUST0127,Customer 0127,Desk,Furniture,South,2,12000,22800.0,0.05,5925.01
2168,2025-07-26,CUST0022,Customer 0022,Desk,Furniture,North,1,12000,9840.0,0.18,2781.25
2169,2025-09-24,CUST0047,Customer 0047,Rice,Grocery,West,3,1000,2460.0,0.18,501.49
2170,2025-10-07,CUST0330,Customer 0330,Keyboard,Electronics,South,3,2500,7050.0,0.06,1258.7
2171,2025-05-30,CUST0484,Customer 0484,Rice,Grocery,West,4,1000,3680.0,0.08,599.67
2172,2025-01-13,CUST0252,Customer 0252,Phone,Electronics,East,3,30000,80100.0,0.11,17151.49
2173,2025-09-12,CUST0403,Customer 0403,Chair,Furniture,North,1,7000,6230.0,0.11,555.46
2174,2025-06-07,CUST0457,Customer 0457,Coffee,Grocery,North,5,500,2225.0,0.11,491.74
2175,2025-10-01,CUST0015,Customer 0015,Laptop,Electronics,North,3,65000,179400.0,0.08,28235.49
2176,2025-12-17,CUST0448,Customer 0448,Shoes,Fashion,East,5,4000,18000.0,0.1,2146.03
2177,2025-12-15,CUST0358,Customer 0358,Laptop,Electronics,South,2,65000,127400.0,0.02,36817.6
2178,2025-12-31,CUST0164,Customer 0164,Phone,Electronics,North,2,30000,54000.0,0.1,11105.21
2179,2025-01-24,CUST0473,Customer 0473,Shoes,Fashion,East,2,4000,6560.0,0.18,692.69
2180,2025-01-03,CUST0464,Customer 0464,Keyboard,Electronics,South,3,2500,6000.0,0.2,1782.95
2181,2025-07-10,CUST0470,Customer 0470,Shoes,Fashion,East,1,4000,3880.0,0.03,821.49
2182,2025-08-05,CUST0349,Customer 0349,Coffee,Grocery,East,3,500,1440.0,0.04,393.57
2183,2025-07-29,CUST0354,Customer 0354,Laptop,Electronics,South,4,65000,218400.0,0.16,35592.43
2184,2025-09-07,CUST0130,Customer 0130,Coffee,Grocery,West,1,500,435.0,0.13,72.65
2185,2025-03-07,CUST0340,Customer 0340,Oil,Grocery,South,2,1500,2970.0,0.01,312.34
2186,2025-09-08,CUST0035,Customer 0035,Headphones,Electronics,East,5,3000,13950.0,0.07,4011.61
2187,2025-12-15,CUST0367,Customer 0367,Oil,Grocery,East,4,1500,5640.0,0.06,806.61
2188,2025-02-25,CUST0390,Customer 0390,Phone,Electronics,North,4,30000,100800.0,0.16,27668.17
2189,2025-10-12,CUST0434,Customer 0434,T-Shirt,Fashion,West,2,1200,2328.0,0.03,696.13
2190,2025-09-03,CUST0056,Customer 0056,Phone,Electronics,North,2,30000,59400.0,0.01,9823.22
2191,2025-12-22,CUST0413,Customer 0413,Phone,Electronics,South,2,30000,54600.0,0.09,8823.27
2192,2025-08-15,CUST0306,Customer 0306,Laptop,Electronics,South,5,65000,276250.0,0.15,33584.62
2193,2025-06-12,CUST0023,Customer 0023,Coffee,Grocery,East,1,500,405.0,0.19,62.81
2194,2025-03-31,CUST0180,Customer 0180,T-Shirt,Fashion,West,2,1200,1968.0,0.18,181.87
2195,2025-03-20,CUST0485,Customer 0485,Chair,Furniture,South,5,7000,34650.0,0.01,4174.35
2196,2025-06-21,CUST0337,Customer 0337,Oil,Grocery,South,4,1500,5940.0,0.01,1050.89
2197,2025-11-05,CUST0271,Customer 0271,Chair,Furniture,East,5,7000,33950.0,0.03,6802.46
2198,2025-01-30,CUST0058,Customer 0058,Rice,Grocery,South,1,1000,920.0,0.08,181.74
2199,2025-06-14,CUST0190,Customer 0190,Laptop,Electronics,North,2,65000,106600.0,0.18,24576.59
2200,2025-07-15,CUST0002,Customer 0002,Coffee,Grocery,North,1,500,420.0,0.16,104.63
2201,2025-04-25,CUST0391,Customer 0391,Rice,Grocery,West,1,1000,890.0,0.11,85.67
2202,2025-10-20,CUST0331,Customer 0331,Shoes,Fashion,South,3,4000,10320.0,0.14,1703.72
2203,2025-12-16,CUST0252,Customer 0252,Coffee,Grocery,West,3,500,1395.0,0.07,414.81
2204,2025-09-03,CUST0471,Customer 0471,Headphones,Electronics,South,4,3000,10680.0,0.11,1700.57
2205,2025-05-27,CUST0327,Customer 0327,Oil,Grocery,East,2,1500,2430.0,0.19,402.07
2206,2025-03-24,CUST0189,Customer 0189,Oil,Grocery,North,1,1500,1365.0,0.09,199.25
2207,2025-08-24,CUST0211,Customer 0211,Oil,Grocery,South,5,1500,6225.0,0.17,1850.37
2208,2025-11-17,CUST0181,Customer 0181,Keyboard,Electronics,West,4,2500,9200.0,0.08,1581.48
2209,2025-08-16,CUST0488,Customer 0488,Shoes,Fashion,West,4,4000,14880.0,0.07,2257.63
2210,2025-03-10,CUST0371,Customer 0371,Jeans,Fashion,South,2,2500,4750.0,0.05,1124.66
2211,2025-12-04,CUST0402,Customer 0402,Coffee,Grocery,West,3,500,1230.0,0.18,246.74
2212,2025-07-11,CUST0330,Customer 0330,Chair,Furniture,West,2,7000,12880.0,0.08,2362.85
2213,2025-06-03,CUST0464,Customer 0464,Coffee,Grocery,South,4,500,1980.0,0.01,253.0
2214,2025-12-04,CUST0197,Customer 0197,Jeans,Fashion,South,4,2500,9600.0,0.04,1703.57
2215,2025-07-17,CUST0291,Customer 0291,Rice,Grocery,South,2,1000,1900.0,0.05,463.82
2216,2025-11-25,CUST0206,Customer 0206,Coffee,Grocery,South,2,500,970.0,0.03,145.14
2217,2025-03-08,CUST0391,Customer 0391,T-Shirt,Fashion,North,3,1200,3168.0,0.12,785.49
2218,2025-12-13,CUST0050,Customer 0050,Phone,Electronics,North,1,30000,30000.0,0.0,8473.13
2219,2025-06-19,CUST0437,Customer 0437,Phone,Electronics,South,3,30000,72900.0,0.19,11552.7
2220,2025-04-20,CUST0158,Customer 0158,Phone,Electronics,West,3,30000,79200.0,0.12,11833.27
2221,2025-09-01,CUST0174,Customer 0174,Oil,Grocery,South,2,1500,2820.0,0.06,288.57
2222,2025-03-19,CUST0084,Customer 0084,Shoes,Fashion,South,1,4000,3560.0,0.11,769.04
2223,2025-10-15,CUST0283,Customer 0283,Rice,Grocery,South,4,1000,3440.0,0.14,488.04
2224,2025-02-28,CUST0340,Customer 0340,Headphones,Electronics,West,4,3000,11760.0,0.02,1042.68
2225,2025-08-31,CUST0195,Customer 0195,T-Shirt,Fashion,East,2,1200,2040.0,0.15,426.28
2226,2025-08-14,CUST0300,Customer 0300,Coffee,Grocery,West,2,500,910.0,0.09,76.78
2227,2025-12-10,CUST0291,Customer 0291,Desk,Furniture,North,3,12000,28800.0,0.2,7920.81
2228,2025-04-01,CUST0070,Customer 0070,Coffee,Grocery,North,3,500,1290.0,0.14,363.38
2229,2025-12-09,CUST0101,Customer 0101,Rice,Grocery,North,3,1000,2820.0,0.06,717.44
2230,2025-07-01,CUST0309,Customer 0309,T-Shirt,Fashion,South,1,1200,1056.0,0.12,221.62
2231,2025-07-06,CUST0436,Customer 0436,Chair,Furniture,North,2,7000,12600.0,0.1,3730.2
2232,2025-09-08,CUST0164,Customer 0164,Headphones,Electronics,East,1,3000,2610.0,0.13,611.04
2233,2025-08-18,CUST0222,Customer 0222,Desk,Furniture,West,1,12000,11400.0,0.05,3407.7
2234,2025-12-04,CUST0042,Customer 0042,Desk,Furniture,North,5,12000,59400.0,0.01,16147.82
2235,2025-10-21,CUST0010,Customer 0010,Chair,Furniture,West,4,7000,26880.0,0.04,4930.51
2236,2025-01-19,CUST0356,Customer 0356,Rice,Grocery,West,3,1000,2580.0,0.14,396.91
2237,2025-07-28,CUST0363,Customer 0363,Desk,Furniture,South,2,12000,19440.0,0.19,4630.72
2238,2025-09-08,CUST0145,Customer 0145,Chair,Furniture,North,1,7000,5740.0,0.18,1619.43
2239,2025-12-08,CUST0468,Customer 0468,Desk,Furniture,South,5,12000,49200.0,0.18,4185.03
2240,2025-02-24,CUST0125,Customer 0125,Phone,Electronics,South,2,30000,55800.0,0.07,6354.58
2241,2025-02-14,CUST0443,Customer 0443,Phone,Electronics,East,1,30000,25800.0,0.14,6244.39
2242,2025-11-13,CUST0037,Customer 0037,Headphones,Electronics,West,5,3000,13050.0,0.13,3545.64
2243,2025-11-20,CUST0448,Customer 0448,Desk,Furniture,South,1,12000,10560.0,0.12,975.29
2244,2025-04-13,CUST0471,Customer 0471,Oil,Grocery,North,1,1500,1440.0,0.04,342.74
2245,2025-01-02,CUST0222,Customer 0222,Rice,Grocery,West,2,1000,1920.0,0.04,456.45
2246,2025-06-14,CUST0321,Customer 0321,Jeans,Fashion,West,2,2500,4500.0,0.1,555.33
2247,2025-11-06,CUST0362,Customer 0362,Headphones,Electronics,North,4,3000,11280.0,0.06,2580.36
2248,2025-08-15,CUST0095,Customer 0095,Jeans,Fashion,East,1,2500,2450.0,0.02,721.09
2249,2025-03-15,CUST0450,Customer 0450,Jeans,Fashion,North,5,2500,10125.0,0.19,2369.18
2250,2025-04-07,CUST0096,Customer 0096,Desk,Furniture,East,2,12000,23280.0,0.03,5116.14
2251,2025-11-04,CUST0212,Customer 0212,Jeans,Fashion,East,3,2500,7200.0,0.04,973.5
2252,2025-05-04,CUST0272,Customer 0272,Laptop,Electronics,North,3,65000,183300.0,0.06,21167.14
2253,2025-02-02,CUST0253,Customer 0253,Desk,Furniture,North,1,12000,10560.0,0.12,2744.49
2254,2025-12-12,CUST0392,Customer 0392,Oil,Grocery,North,4,1500,6000.0,0.0,1462.43
2255,2025-06-13,CUST0302,Customer 0302,Desk,Furniture,East,5,12000,51600.0,0.14,4875.86
2256,2025-06-13,CUST0231,Customer 0231,Desk,Furniture,West,4,12000,44640.0,0.07,6519.87
2257,2025-06-10,CUST0280,Customer 0280,Oil,Grocery,East,2,1500,2850.0,0.05,334.94
2258,2025-07-29,CUST0239,Customer 0239,T-Shirt,Fashion,West,3,1200,2952.0,0.18,785.9
2259,2025-08-26,CUST0445,Customer 0445,T-Shirt,Fashion,West,4,1200,4656.0,0.03,1128.28
2260,2025-08-03,CUST0487,Customer 0487,Laptop,Electronics,South,2,65000,109200.0,0.16,17900.13
2261,2025-07-24,CUST0188,Customer 0188,Laptop,Electronics,South,4,65000,218400.0,0.16,49268.82
2262,2025-03-19,CUST0304,Customer 0304,Headphones,Electronics,South,2,3000,5880.0,0.02,976.57
2263,2025-05-19,CUST0173,Customer 0173,Keyboard,Electronics,East,1,2500,2250.0,0.1,258.37
2264,2025-04-27,CUST0098,Customer 0098,T-Shirt,Fashion,South,5,1200,5160.0,0.14,904.18
2265,2025-09-07,CUST0497,Customer 0497,Rice,Grocery,East,1,1000,930.0,0.07,96.09
2266,2025-12-28,CUST0245,Customer 0245,Coffee,Grocery,West,3,500,1455.0,0.03,282.46
2267,2025-04-21,CUST0214,Customer 0214,T-Shirt,Fashion,East,1,1200,972.0,0.19,212.8
2268,2025-11-19,CUST0160,Customer 0160,Rice,Grocery,South,5,1000,4550.0,0.09,485.97
2269,2025-09-29,CUST0145,Customer 0145,Desk,Furniture,East,3,12000,30240.0,0.16,8167.87
2270,2025-10-17,CUST0497,Customer 0497,T-Shirt,Fashion,South,1,1200,1200.0,0.0,193.68
2271,2025-04-18,CUST0484,Customer 0484,Desk,Furniture,West,2,12000,19680.0,0.18,5482.1
2272,2025-05-24,CUST0285,Customer 0285,Desk,Furniture,South,5,12000,50400.0,0.16,11775.08
2273,2025-06-14,CUST0401,Customer 0401,Rice,Grocery,South,5,1000,4050.0,0.19,527.97
2274,2025-05-08,CUST0251,Customer 0251,Coffee,Grocery,North,4,500,1640.0,0.18,244.3
2275,2025-07-16,CUST0385,Customer 0385,Headphones,Electronics,West,5,3000,14100.0,0.06,2769.69
2276,2025-11-05,CUST0462,Customer 0462,Oil,Grocery,South,3,1500,4455.0,0.01,738.22
2277,2025-05-22,CUST0365,Customer 0365,Headphones,Electronics,South,3,3000,7470.0,0.17,694.6
2278,2025-04-25,CUST0325,Customer 0325,Laptop,Electronics,South,3,65000,181350.0,0.07,39270.17
2279,2025-05-20,CUST0490,Customer 0490,Desk,Furniture,South,4,12000,38400.0,0.2,8181.11
2280,2025-11-27,CUST0097,Customer 0097,Coffee,Grocery,South,5,500,2450.0,0.02,591.31
2281,2025-09-26,CUST0410,Customer 0410,Jeans,Fashion,North,3,2500,7125.0,0.05,1159.39
2282,2025-06-02,CUST0134,Customer 0134,Keyboard,Electronics,West,2,2500,4700.0,0.06,405.8
2283,2025-02-10,CUST0189,Customer 0189,T-Shirt,Fashion,South,2,1200,2184.0,0.09,358.27
2284,2025-11-01,CUST0228,Customer 0228,Desk,Furniture,South,1,12000,9720.0,0.19,1752.59
2285,2025-12-28,CUST0311,Customer 0311,T-Shirt,Fashion,North,3,1200,3492.0,0.03,378.11
2286,2025-03-05,CUST0027,Customer 0027,Desk,Furniture,West,5,12000,54000.0,0.1,6004.02
2287,2025-10-09,CUST0014,Customer 0014,Rice,Grocery,East,4,1000,3480.0,0.13,581.22
2288,2025-11-10,CUST0429,Customer 0429,Laptop,Electronics,North,3,65000,183300.0,0.06,45170.27
2289,2025-09-19,CUST0029,Customer 0029,Oil,Grocery,South,2,1500,2700.0,0.1,766.61
2290,2025-03-19,CUST0053,Customer 0053,Jeans,Fashion,East,2,2500,4050.0,0.19,533.4
2291,2025-07-02,CUST0174,Customer 0174,Phone,Electronics,West,4,30000,111600.0,0.07,10636.24
2292,2025-10-07,CUST0032,Customer 0032,Jeans,Fashion,South,4,2500,8700.0,0.13,1453.93
2293,2025-10-08,CUST0422,Customer 0422,Phone,Electronics,East,2,30000,54600.0,0.09,5752.37
2294,2025-04-27,CUST0123,Customer 0123,Laptop,Electronics,South,5,65000,325000.0,0.0,71967.53
2295,2025-09-03,CUST0022,Customer 0022,Laptop,Electronics,South,2,65000,110500.0,0.15,31933.67
2296,2025-09-14,CUST0164,Customer 0164,Desk,Furniture,North,4,12000,40800.0,0.15,9280.28
2297,2025-09-19,CUST0392,Customer 0392,Chair,Furniture,West,4,7000,28000.0,0.0,6642.81
2298,2025-10-09,CUST0035,Customer 0035,Laptop,Electronics,West,2,65000,114400.0,0.12,14408.0
2299,2025-01-04,CUST0179,Customer 0179,Oil,Grocery,South,1,1500,1320.0,0.12,212.5
2300,2025-07-23,CUST0109,Customer 0109,Headphones,Electronics,East,5,3000,15000.0,0.0,3271.34
2301,2025-05-17,CUST0285,Customer 0285,Desk,Furniture,East,5,12000,55200.0,0.08,14554.08
2302,2025-06-21,CUST0101,Customer 0101,Desk,Furniture,West,3,12000,33120.0,0.08,7389.13
2303,2025-01-15,CUST0229,Customer 0229,Coffee,Grocery,North,5,500,2125.0,0.15,265.65
2304,2025-01-22,CUST0199,Customer 0199,Phone,Electronics,East,2,30000,57600.0,0.04,11833.66
2305,2025-12-20,CUST0346,Customer 0346,Keyboard,Electronics,North,5,2500,10500.0,0.16,1673.77
2306,2025-11-28,CUST0321,Customer 0321,Keyboard,Electronics,South,5,2500,10250.0,0.18,2722.23
2307,2025-09-19,CUST0013,Customer 0013,Chair,Furniture,East,1,7000,6720.0,0.04,805.07
2308,2025-04-16,CUST0256,Customer 0256,Oil,Grocery,West,4,1500,5160.0,0.14,932.59
2309,2025-11-05,CUST0386,Customer 0386,Headphones,Electronics,South,4,3000,10800.0,0.1,2281.86
2310,2025-02-09,CUST0316,Customer 0316,Phone,Electronics,North,1,30000,24900.0,0.17,5384.4
2311,2025-05-21,CUST0477,Customer 0477,Laptop,Electronics,South,3,65000,177450.0,0.09,42645.6
2312,2025-02-19,CUST0028,Customer 0028,Desk,Furniture,East,2,12000,20880.0,0.13,6130.51
2313,2025-02-08,CUST0144,Customer 0144,Shoes,Fashion,North,1,4000,3760.0,0.06,329.75
2314,2025-06-04,CUST0073,Customer 0073,Chair,Furniture,South,4,7000,22680.0,0.19,6241.98
2315,2025-03-03,CUST0471,Customer 0471,Rice,Grocery,South,1,1000,820.0,0.18,233.74
2316,2025-01-08,CUST0058,Customer 0058,Phone,Electronics,East,2,30000,54600.0,0.09,15015.92
2317,2025-05-19,CUST0012,Customer 0012,Oil,Grocery,South,5,1500,6750.0,0.1,1626.18
2318,2025-04-21,CUST0034,Customer 0034,Shoes,Fashion,West,4,4000,15840.0,0.01,3000.62
2319,2025-07-31,CUST0090,Customer 0090,Laptop,Electronics,East,5,65000,266500.0,0.18,59817.05
2320,2025-12-30,CUST0145,Customer 0145,Oil,Grocery,East,4,1500,5760.0,0.04,799.5
2321,2025-04-07,CUST0121,Customer 0121,Oil,Grocery,North,4,1500,5040.0,0.16,1507.38
2322,2025-10-16,CUST0428,Customer 0428,Shoes,Fashion,South,5,4000,16200.0,0.19,3037.11
2323,2025-01-25,CUST0147,Customer 0147,Desk,Furniture,West,1,12000,10560.0,0.12,1904.78
2324,2025-10-06,CUST0084,Customer 0084,Desk,Furniture,East,3,12000,30600.0,0.15,6088.44
2325,2025-11-24,CUST0178,Customer 0178,Shoes,Fashion,East,2,4000,7040.0,0.12,1139.52
2326,2025-05-30,CUST0076,Customer 0076,Rice,Grocery,West,4,1000,3440.0,0.14,583.84
2327,2025-02-14,CUST0309,Customer 0309,Chair,Furniture,West,2,7000,13020.0,0.07,2068.97
2328,2025-08-19,CUST0386,Customer 0386,Jeans,Fashion,South,2,2500,4100.0,0.18,637.8
2329,2025-11-03,CUST0175,Customer 0175,Jeans,Fashion,South,2,2500,4150.0,0.17,855.78
2330,2025-12-21,CUST0203,Customer 0203,Phone,Electronics,North,4,30000,98400.0,0.18,29314.43
2331,2025-09-24,CUST0054,Customer 0054,Coffee,Grocery,South,1,500,475.0,0.05,95.52
2332,2025-04-27,CUST0351,Customer 0351,Oil,Grocery,East,3,1500,4050.0,0.1,614.01
2333,2025-10-08,CUST0480,Customer 0480,Shoes,Fashion,East,5,4000,17400.0,0.13,2895.64
2334,2025-07-28,CUST0353,Customer 0353,Phone,Electronics,South,2,30000,52200.0,0.13,9385.76
2335,2025-01-01,CUST0458,Customer 0458,Jeans,Fashion,East,1,2500,2250.0,0.1,633.34
2336,2025-05-04,CUST0387,Customer 0387,Shoes,Fashion,North,3,4000,9960.0,0.17,1984.36
2337,2025-04-08,CUST0013,Customer 0013,Laptop,Electronics,North,1,65000,61100.0,0.06,7671.67
2338,2025-02-04,CUST0130,Customer 0130,T-Shirt,Fashion,West,1,1200,1104.0,0.08,175.15
2339,2025-01-06,CUST0358,Customer 0358,Coffee,Grocery,East,3,500,1395.0,0.07,226.66
2340,2025-08-08,CUST0318,Customer 0318,Coffee,Grocery,West,4,500,1740.0,0.13,366.33
2341,2025-01-17,CUST0256,Customer 0256,Desk,Furniture,West,3,12000,35640.0,0.01,8344.71
2342,2025-10-03,CUST0395,Customer 0395,Phone,Electronics,East,4,30000,103200.0,0.14,22337.74
2343,2025-12-17,CUST0252,Customer 0252,Laptop,Electronics,North,4,65000,257400.0,0.01,48195.23
2344,2025-09-01,CUST0130,Customer 0130,Jeans,Fashion,North,1,2500,2450.0,0.02,586.39
2345,2025-08-21,CUST0195,Customer 0195,Oil,Grocery,North,3,1500,4275.0,0.05,1267.45
2346,2025-06-15,CUST0159,Customer 0159,Jeans,Fashion,North,4,2500,9600.0,0.04,1635.2
2347,2025-12-17,CUST0066,Customer 0066,Coffee,Grocery,South,1,500,405.0,0.19,72.0
2348,2025-08-26,CUST0141,Customer 0141,Oil,Grocery,North,5,1500,6900.0,0.08,1956.12
2349,2025-05-10,CUST0300,Customer 0300,Phone,Electronics,East,5,30000,135000.0,0.1,37597.17
2350,2025-03-25,CUST0021,Customer 0021,Chair,Furniture,South,5,7000,32550.0,0.07,3389.38
2351,2025-02-09,CUST0102,Customer 0102,T-Shirt,Fashion,South,4,1200,4560.0,0.05,753.34
2352,2025-07-12,CUST0023,Customer 0023,Chair,Furniture,West,2,7000,13440.0,0.04,3634.5
2353,2025-04-28,CUST0366,Customer 0366,T-Shirt,Fashion,North,1,1200,1176.0,0.02,130.1
2354,2025-08-13,CUST0255,Customer 0255,Desk,Furniture,East,4,12000,48000.0,0.0,9385.85
2355,2025-11-22,CUST0279,Customer 0279,Phone,Electronics,West,4,30000,109200.0,0.09,15436.35
2356,2025-02-04,CUST0034,Customer 0034,Phone,Electronics,West,3,30000,73800.0,0.18,16696.11
2357,2025-07-25,CUST0260,Customer 0260,Keyboard,Electronics,South,2,2500,4900.0,0.02,566.63
2358,2025-12-07,CUST0101,Customer 0101,T-Shirt,Fashion,North,5,1200,5580.0,0.07,769.27
2359,2025-12-03,CUST0095,Customer 0095,Coffee,Grocery,South,4,500,1960.0,0.02,173.94
2360,2025-03-17,CUST0154,Customer 0154,Headphones,Electronics,North,4,3000,12000.0,0.0,1118.38
2361,2025-02-27,CUST0269,Customer 0269,Rice,Grocery,South,3,1000,2640.0,0.12,216.34
2362,2025-06-13,CUST0472,Customer 0472,Keyboard,Electronics,West,4,2500,8400.0,0.16,1020.66
2363,2025-09-02,CUST0246,Customer 0246,Keyboard,Electronics,North,1,2500,2425.0,0.03,489.04
2364,2025-03-16,CUST0342,Customer 0342,Headphones,Electronics,West,5,3000,14550.0,0.03,3598.42
2365,2025-09-20,CUST0038,Customer 0038,Coffee,Grocery,East,2,500,950.0,0.05,233.46
2366,2025-04-26,CUST0424,Customer 0424,Chair,Furniture,East,4,7000,27720.0,0.01,4851.32
2367,2025-07-22,CUST0015,Customer 0015,Keyboard,Electronics,South,3,2500,6900.0,0.08,1472.57
2368,2025-03-07,CUST0246,Customer 0246,Coffee,Grocery,South,5,500,2050.0,0.18,455.36
2369,2025-05-04,CUST0307,Customer 0307,Jeans,Fashion,North,3,2500,6750.0,0.1,651.46
2370,2025-08-02,CUST0034,Customer 0034,Jeans,Fashion,North,1,2500,2150.0,0.14,539.54
2371,2025-07-09,CUST0143,Customer 0143,Shoes,Fashion,East,3,4000,10920.0,0.09,2811.88
2372,2025-06-05,CUST0429,Customer 0429,Jeans,Fashion,West,5,2500,11625.0,0.07,1718.07
2373,2025-09-19,CUST0250,Customer 0250,Shoes,Fashion,South,5,4000,17200.0,0.14,4870.35
2374,2025-08-29,CUST0173,Customer 0173,Phone,Electronics,North,4,30000,96000.0,0.2,18931.45
2375,2025-05-09,CUST0323,Customer 0323,Chair,Furniture,South,3,7000,17430.0,0.17,3673.82
2376,2025-06-10,CUST0475,Customer 0475,Desk,Furniture,East,2,12000,21360.0,0.11,3346.53
2377,2025-04-09,CUST0423,Customer 0423,Desk,Furniture,West,5,12000,51600.0,0.14,7289.78
2378,2025-12-09,CUST0338,Customer 0338,Keyboard,Electronics,East,5,2500,10250.0,0.18,1134.07
2379,2025-04-08,CUST0352,Customer 0352,Rice,Grocery,South,3,1000,2580.0,0.14,520.23
2380,2025-08-25,CUST0298,Customer 0298,Jeans,Fashion,East,2,2500,4900.0,0.02,1171.12
2381,2025-11-23,CUST0127,Customer 0127,Keyboard,Electronics,South,5,2500,10500.0,0.16,2758.2
2382,2025-11-28,CUST0415,Customer 0415,T-Shirt,Fashion,East,3,1200,3420.0,0.05,638.02
2383,2025-10-18,CUST0236,Customer 0236,Jeans,Fashion,East,3,2500,7275.0,0.03,1551.88
2384,2025-03-05,CUST0495,Customer 0495,Shoes,Fashion,South,5,4000,16000.0,0.2,1291.5
2385,2025-05-11,CUST0476,Customer 0476,T-Shirt,Fashion,East,4,1200,3888.0,0.19,782.04
2386,2025-09-19,CUST0291,Customer 0291,Shoes,Fashion,West,2,4000,7600.0,0.05,2249.2
2387,2025-11-01,CUST0056,Customer 0056,T-Shirt,Fashion,South,4,1200,4416.0,0.08,469.32
2388,2025-03-04,CUST0186,Customer 0186,Laptop,Electronics,East,1,65000,53950.0,0.17,7607.94
2389,2025-03-07,CUST0402,Customer 0402,Phone,Electronics,North,4,30000,115200.0,0.04,31805.4
2390,2025-01-06,CUST0058,Customer 0058,Desk,Furniture,South,5,12000,51600.0,0.14,7354.1
2391,2025-04-29,CUST0113,Customer 0113,Coffee,Grocery,East,5,500,2225.0,0.11,308.57
2392,2025-05-02,CUST0078,Customer 0078,Laptop,Electronics,South,5,65000,286000.0,0.12,70847.14
2393,2025-07-16,CUST0105,Customer 0105,Jeans,Fashion,East,5,2500,12500.0,0.0,1441.09
2394,2025-09-06,CUST0064,Customer 0064,Phone,Electronics,West,2,30000,49800.0,0.17,6404.99
2395,2025-11-09,CUST0085,Customer 0085,Headphones,Electronics,East,2,3000,5640.0,0.06,455.13
2396,2025-08-11,CUST0297,Customer 0297,Coffee,Grocery,North,4,500,1820.0,0.09,238.57
2397,2025-07-29,CUST0365,Customer 0365,T-Shirt,Fashion,West,4,1200,4656.0,0.03,1282.2
2398,2025-01-12,CUST0278,Customer 0278,Chair,Furniture,East,2,7000,11480.0,0.18,2159.78
2399,2025-06-14,CUST0011,Customer 0011,T-Shirt,Fashion,South,5,1200,5280.0,0.12,1396.08
2400,2025-07-10,CUST0074,Customer 0074,Oil,Grocery,West,1,1500,1320.0,0.12,308.57
2401,2025-03-28,CUST0404,Customer 0404,Shoes,Fashion,East,2,4000,7680.0,0.04,1211.28
2402,2025-05-08,CUST0367,Customer 0367,Chair,Furniture,North,2,7000,12880.0,0.08,3517.54
2403,2025-12-18,CUST0479,Customer 0479,Coffee,Grocery,North,2,500,870.0,0.13,81.98
2404,2025-07-19,CUST0293,Customer 0293,Desk,Furniture,West,3,12000,33120.0,0.08,6226.91
2405,2025-08-06,CUST0046,Customer 0046,Shoes,Fashion,East,3,4000,11160.0,0.07,1553.55
2406,2025-09-03,CUST0081,Customer 0081,Headphones,Electronics,South,2,3000,4980.0,0.17,1105.07
2407,2025-01-19,CUST0196,Customer 0196,Desk,Furniture,South,1,12000,10200.0,0.15,1017.9
